gene,chr_scaff_name
ENSMMUG00000015857,11
ENSMMUG00000064248,Y
ENSMMUG00000055507,9
ENSMMUG00000002501,4
ENSMMUG00000017127,11
ENSMMUG00000058937,16
ENSMMUG00000052241,10
ENSMMUG00000014011,5
ENSMMUG00000008405,20
ENSMMUG00000034645,4
ENSMMUG00000008604,16
ENSMMUG00000001359,11
ENSMMUG00000059861,11
ENSMMUG00000051177,QNVO02001777.1
ENSMMUG00000018366,X
ENSMMUG00000062289,6
ENSMMUG00000041378,8
ENSMMUG00000053750,QNVO02002071.1
ENSMMUG00000023752,13
ENSMMUG00000060421,18
ENSMMUG00000039774,19
ENSMMUG00000054472,16
ENSMMUG00000010401,15
ENSMMUG00000064099,10
ENSMMUG00000060769,4
ENSMMUG00000007936,20
ENSMMUG00000017061,19
ENSMMUG00000007294,5
ENSMMUG00000054584,4
ENSMMUG00000056955,QNVO02001781.1
ENSMMUG00000005905,10
ENSMMUG00000008431,9
ENSMMUG00000056547,QNVO02002073.1
ENSMMUG00000016678,13
ENSMMUG00000060057,6
ENSMMUG00000005775,14
ENSMMUG00000064312,QNVO02001783.1
ENSMMUG00000009890,17
ENSMMUG00000053005,3
ENSMMUG00000051234,19
ENSMMUG00000006723,11
ENSMMUG00000012290,11
ENSMMUG00000055084,6
ENSMMUG00000019460,6
ENSMMUG00000026592,18
ENSMMUG00000031128,10
ENSMMUG00000008343,15
ENSMMUG00000063182,ML143118.1
ENSMMUG00000012959,19
ENSMMUG00000009833,7
ENSMMUG00000018557,4
ENSMMUG00000009463,16
ENSMMUG00000059965,14
ENSMMUG00000037633,X
ENSMMUG00000052231,4
ENSMMUG00000057035,QNVO02001792.1
ENSMMUG00000007671,16
ENSMMUG00000006866,18
ENSMMUG00000051854,20
ENSMMUG00000012280,19
ENSMMUG00000006502,11
ENSMMUG00000057169,19
ENSMMUG00000063722,3
ENSMMUG00000056327,19
ENSMMUG00000004409,6
ENSMMUG00000060341,20
ENSMMUG00000056672,8
ENSMMUG00000062846,20
ENSMMUG00000022703,18
ENSMMUG00000062492,12
ENSMMUG00000031451,11
ENSMMUG00000056641,13
ENSMMUG00000001039,17
ENSMMUG00000062009,19
ENSMMUG00000010933,11
ENSMMUG00000058862,14
ENSMMUG00000064255,3
ENSMMUG00000051429,6
ENSMMUG00000017424,19
ENSMMUG00000057378,19
ENSMMUG00000058510,20
ENSMMUG00000014008,5
ENSMMUG00000044473,4
ENSMMUG00000053683,13
ENSMMUG00000062415,4
ENSMMUG00000001293,14
ENSMMUG00000053138,16
ENSMMUG00000018409,17
ENSMMUG00000059309,6
ENSMMUG00000050636,6
ENSMMUG00000045027,QNVO02000459.1
ENSMMUG00000053075,6
ENSMMUG00000061450,13
ENSMMUG00000022194,16
ENSMMUG00000050484,12
ENSMMUG00000022642,3
ENSMMUG00000060856,8
ENSMMUG00000058669,19
ENSMMUG00000039722,QNVO02001813.1
ENSMMUG00000017065,19
ENSMMUG00000021154,19
ENSMMUG00000011797,20
ENSMMUG00000055597,20
ENSMMUG00000054323,19
ENSMMUG00000009296,X
ENSMMUG00000018283,6
ENSMMUG00000056539,12
ENSMMUG00000051657,13
ENSMMUG00000042020,8
ENSMMUG00000000315,7
ENSMMUG00000014824,13
ENSMMUG00000007937,20
ENSMMUG00000003561,18
ENSMMUG00000008127,16
ENSMMUG00000023297,14
ENSMMUG00000024387,8
ENSMMUG00000019222,16
ENSMMUG00000058285,8
ENSMMUG00000057511,20
ENSMMUG00000048135,19
ENSMMUG00000034635,17
ENSMMUG00000011975,16
ENSMMUG00000052114,QNVO02000244.1
ENSMMUG00000059510,12
ENSMMUG00000043400,19
ENSMMUG00000022282,17
ENSMMUG00000000296,16
ENSMMUG00000051134,19
ENSMMUG00000057734,8
ENSMMUG00000019398,8
ENSMMUG00000061074,19
ENSMMUG00000011441,11
ENSMMUG00000051541,9
ENSMMUG00000007380,8
ENSMMUG00000009922,4
ENSMMUG00000040520,17
ENSMMUG00000011373,19
ENSMMUG00000056236,10
ENSMMUG00000064619,11
ENSMMUG00000050334,4
ENSMMUG00000058970,10
ENSMMUG00000017129,11
ENSMMUG00000063547,3
ENSMMUG00000043216,15
ENSMMUG00000063666,9
ENSMMUG00000058947,12
ENSMMUG00000017105,20
ENSMMUG00000024920,14
ENSMMUG00000014461,13
ENSMMUG00000051361,19
ENSMMUG00000050035,19
ENSMMUG00000060035,10
ENSMMUG00000035431,11
ENSMMUG00000046294,15
ENSMMUG00000053391,8
ENSMMUG00000063229,QNVO02001823.1
ENSMMUG00000061564,9
ENSMMUG00000001238,11
ENSMMUG00000008005,3
ENSMMUG00000060529,14
ENSMMUG00000053481,7
ENSMMUG00000062341,17
ENSMMUG00000057093,19
ENSMMUG00000042375,19
ENSMMUG00000041799,16
ENSMMUG00000062129,10
ENSMMUG00000001292,17
ENSMMUG00000059591,6
ENSMMUG00000007296,6
ENSMMUG00000051019,QNVO02000459.1
ENSMMUG00000008324,19
ENSMMUG00000063907,12
ENSMMUG00000062056,15
ENSMMUG00000044896,17
ENSMMUG00000011541,3
ENSMMUG00000003665,11
ENSMMUG00000060820,X
ENSMMUG00000036991,9
ENSMMUG00000059621,8
ENSMMUG00000065315,9
ENSMMUG00000035176,15
ENSMMUG00000053789,9
ENSMMUG00000013712,15
ENSMMUG00000051015,15
ENSMMUG00000018226,15
ENSMMUG00000007667,20
ENSMMUG00000049894,7
ENSMMUG00000050322,QNVO02000460.1
ENSMMUG00000062108,8
ENSMMUG00000053888,X
ENSMMUG00000000307,6
ENSMMUG00000058521,12
ENSMMUG00000003368,X
ENSMMUG00000059630,6
ENSMMUG00000050508,8
ENSMMUG00000050923,15
ENSMMUG00000036916,6
ENSMMUG00000051373,20
ENSMMUG00000003437,16
ENSMMUG00000019780,9
ENSMMUG00000017107,11
ENSMMUG00000000845,19
ENSMMUG00000018760,19
ENSMMUG00000050855,QNVO02000469.1
ENSMMUG00000060473,8
ENSMMUG00000018284,6
ENSMMUG00000015605,13
ENSMMUG00000054050,8
ENSMMUG00000002175,15
ENSMMUG00000013900,17
ENSMMUG00000027106,7
ENSMMUG00000063826,10
ENSMMUG00000052847,16
ENSMMUG00000044949,12
ENSMMUG00000061378,Y
ENSMMUG00000049458,Y
ENSMMUG00000039325,ML143122.1
ENSMMUG00000063890,19
ENSMMUG00000062581,7
ENSMMUG00000006855,7
ENSMMUG00000014797,19
ENSMMUG00000004622,14
ENSMMUG00000064001,6
ENSMMUG00000001041,17
ENSMMUG00000049282,X
ENSMMUG00000010628,2
ENSMMUG00000021690,19
ENSMMUG00000056251,8
ENSMMUG00000053673,7
ENSMMUG00000042837,19
ENSMMUG00000001427,19
ENSMMUG00000057399,12
ENSMMUG00000052502,9
ENSMMUG00000008404,20
ENSMMUG00000046698,19
ENSMMUG00000051773,16
ENSMMUG00000013577,19
ENSMMUG00000054230,12
ENSMMUG00000021344,15
ENSMMUG00000010996,19
ENSMMUG00000056064,16
ENSMMUG00000041904,6
ENSMMUG00000052083,9
ENSMMUG00000060272,8
ENSMMUG00000065103,12
ENSMMUG00000049697,11
ENSMMUG00000056440,16
ENSMMUG00000055063,QNVO02000246.1
ENSMMUG00000051335,20
ENSMMUG00000021330,12
ENSMMUG00000040440,X
ENSMMUG00000046378,Y
ENSMMUG00000022195,16
ENSMMUG00000059121,QNVO02000127.1
ENSMMUG00000038671,8
ENSMMUG00000051792,14
ENSMMUG00000024508,10
ENSMMUG00000003502,X
ENSMMUG00000003105,15
ENSMMUG00000063556,12
ENSMMUG00000059961,8
ENSMMUG00000022023,15
ENSMMUG00000016191,3
ENSMMUG00000033381,8
ENSMMUG00000045105,14
ENSMMUG00000005694,19
ENSMMUG00000061126,19
ENSMMUG00000006979,X
ENSMMUG00000060742,6
ENSMMUG00000020169,6
ENSMMUG00000059329,10
ENSMMUG00000013957,6
ENSMMUG00000049949,QNVO02000130.1
ENSMMUG00000062238,11
ENSMMUG00000062135,X
ENSMMUG00000050280,10
ENSMMUG00000057770,15
ENSMMUG00000059908,14
ENSMMUG00000055091,8
ENSMMUG00000054523,15
ENSMMUG00000033757,8
ENSMMUG00000023287,6
ENSMMUG00000061271,12
ENSMMUG00000055072,9
ENSMMUG00000055654,7
ENSMMUG00000035372,20
ENSMMUG00000018752,16
ENSMMUG00000064006,15
ENSMMUG00000052146,9
ENSMMUG00000018304,14
ENSMMUG00000026765,18
ENSMMUG00000060114,8
ENSMMUG00000051552,7
ENSMMUG00000027232,10
ENSMMUG00000057302,10
ENSMMUG00000051188,4
ENSMMUG00000010382,12
ENSMMUG00000009640,11
ENSMMUG00000055994,9
ENSMMUG00000019399,8
ENSMMUG00000011986,17
ENSMMUG00000011542,3
ENSMMUG00000004032,18
ENSMMUG00000064570,19
ENSMMUG00000022134,8
ENSMMUG00000004696,14
ENSMMUG00000010214,15
ENSMMUG00000008326,19
ENSMMUG00000053898,14
ENSMMUG00000011604,16
ENSMMUG00000062775,16
ENSMMUG00000052326,10
ENSMMUG00000020226,16
ENSMMUG00000056167,9
ENSMMUG00000009837,7
ENSMMUG00000061892,7
ENSMMUG00000057824,11
ENSMMUG00000059022,QNVO02000469.1
ENSMMUG00000055579,8
ENSMMUG00000039972,12
ENSMMUG00000010638,8
ENSMMUG00000056792,4
ENSMMUG00000023803,16
ENSMMUG00000040407,11
ENSMMUG00000051287,9
ENSMMUG00000057147,X
ENSMMUG00000061817,6
ENSMMUG00000049576,10
ENSMMUG00000050372,6
ENSMMUG00000014800,19
ENSMMUG00000001207,9
ENSMMUG00000060489,16
ENSMMUG00000020542,QNVO02000246.1
ENSMMUG00000052858,QNVO02000470.1
ENSMMUG00000059695,19
ENSMMUG00000010610,20
ENSMMUG00000003154,8
ENSMMUG00000060701,X
ENSMMUG00000015468,11
ENSMMUG00000010213,15
ENSMMUG00000044161,10
ENSMMUG00000063999,11
ENSMMUG00000013329,20
ENSMMUG00000050790,15
ENSMMUG00000030060,16
ENSMMUG00000049437,7
ENSMMUG00000058886,9
ENSMMUG00000044157,19
ENSMMUG00000011690,18
ENSMMUG00000060087,3
ENSMMUG00000058104,4
ENSMMUG00000053026,19
ENSMMUG00000008058,15
ENSMMUG00000063113,9
ENSMMUG00000059048,12
ENSMMUG00000062164,6
ENSMMUG00000014841,17
ENSMMUG00000009483,20
ENSMMUG00000054002,11
ENSMMUG00000012371,6
ENSMMUG00000058761,QNVO02000130.1
ENSMMUG00000008459,16
ENSMMUG00000065138,10
ENSMMUG00000057471,11
ENSMMUG00000007121,10
ENSMMUG00000032017,15
ENSMMUG00000063121,9
ENSMMUG00000055642,X
ENSMMUG00000062086,QNVO02000471.1
ENSMMUG00000063395,X
ENSMMUG00000050570,9
ENSMMUG00000052859,16
ENSMMUG00000060324,16
ENSMMUG00000014648,11
ENSMMUG00000029197,7
ENSMMUG00000000826,9
ENSMMUG00000008403,20
ENSMMUG00000063960,14
ENSMMUG00000061345,11
ENSMMUG00000016515,7
ENSMMUG00000051667,10
ENSMMUG00000054311,X
ENSMMUG00000064049,19
ENSMMUG00000053546,12
ENSMMUG00000061109,13
ENSMMUG00000064013,15
ENSMMUG00000038239,6
ENSMMUG00000011426,X
ENSMMUG00000000448,X
ENSMMUG00000054210,16
ENSMMUG00000031253,10
ENSMMUG00000055269,17
ENSMMUG00000055626,2
ENSMMUG00000032905,4
ENSMMUG00000011544,3
ENSMMUG00000056343,14
ENSMMUG00000013024,15
ENSMMUG00000039286,13
ENSMMUG00000018316,14
ENSMMUG00000020405,9
ENSMMUG00000020465,6
ENSMMUG00000059025,16
ENSMMUG00000036308,17
ENSMMUG00000063409,10
ENSMMUG00000053210,11
ENSMMUG00000035953,X
ENSMMUG00000059588,19
ENSMMUG00000049592,12
ENSMMUG00000017169,9
ENSMMUG00000064829,11
ENSMMUG00000008318,6
ENSMMUG00000022116,19
ENSMMUG00000034849,2
ENSMMUG00000014853,11
ENSMMUG00000037921,17
ENSMMUG00000051564,8
ENSMMUG00000051374,8
ENSMMUG00000055569,6
ENSMMUG00000058391,14
ENSMMUG00000020171,6
ENSMMUG00000050294,19
ENSMMUG00000062074,10
ENSMMUG00000006864,18
ENSMMUG00000033863,9
ENSMMUG00000024803,X
ENSMMUG00000056561,20
ENSMMUG00000013632,QNVO02000247.1
ENSMMUG00000058093,10
ENSMMUG00000064422,10
ENSMMUG00000024313,11
ENSMMUG00000006600,6
ENSMMUG00000042419,5
ENSMMUG00000060181,14
ENSMMUG00000036576,2
ENSMMUG00000018306,15
ENSMMUG00000023801,15
ENSMMUG00000019402,8
ENSMMUG00000041756,17
ENSMMUG00000007868,13
ENSMMUG00000004711,10
ENSMMUG00000052585,QNVO02000471.1
ENSMMUG00000006692,14
ENSMMUG00000051723,6
ENSMMUG00000061261,X
ENSMMUG00000006758,12
ENSMMUG00000057358,X
ENSMMUG00000020668,19
ENSMMUG00000049834,17
ENSMMUG00000045825,10
ENSMMUG00000019264,19
ENSMMUG00000026662,9
ENSMMUG00000003733,8
ENSMMUG00000025582,11
ENSMMUG00000018497,12
ENSMMUG00000057370,20
ENSMMUG00000041950,18
ENSMMUG00000060684,12
ENSMMUG00000035611,4
ENSMMUG00000009798,20
ENSMMUG00000010350,2
ENSMMUG00000057323,10
ENSMMUG00000004146,10
ENSMMUG00000060906,10
ENSMMUG00000058233,16
ENSMMUG00000058896,19
ENSMMUG00000051223,X
ENSMMUG00000001940,16
ENSMMUG00000060323,12
ENSMMUG00000000797,14
ENSMMUG00000007659,11
ENSMMUG00000059955,9
ENSMMUG00000020404,9
ENSMMUG00000033307,X
ENSMMUG00000025480,16
ENSMMUG00000019189,20
ENSMMUG00000061895,X
ENSMMUG00000000353,17
ENSMMUG00000056494,QNVO02000471.1
ENSMMUG00000004205,11
ENSMMUG00000056503,X
ENSMMUG00000023198,9
ENSMMUG00000051861,4
ENSMMUG00000026782,14
ENSMMUG00000012373,6
ENSMMUG00000043345,10
ENSMMUG00000005695,19
ENSMMUG00000049977,6
ENSMMUG00000010866,19
ENSMMUG00000053385,QNVO02000473.1
ENSMMUG00000051100,7
ENSMMUG00000050857,17
ENSMMUG00000028844,19
ENSMMUG00000048847,16
ENSMMUG00000009801,X
ENSMMUG00000035440,16
ENSMMUG00000063439,14
ENSMMUG00000011078,X
ENSMMUG00000055253,12
ENSMMUG00000004709,10
ENSMMUG00000063883,16
ENSMMUG00000027297,X
ENSMMUG00000019415,X
ENSMMUG00000006528,12
ENSMMUG00000055000,8
ENSMMUG00000053017,9
ENSMMUG00000017781,12
ENSMMUG00000059835,X
ENSMMUG00000059989,7
ENSMMUG00000063562,10
ENSMMUG00000050715,10
ENSMMUG00000006059,10
ENSMMUG00000045695,16
ENSMMUG00000064713,14
ENSMMUG00000008330,4
ENSMMUG00000020667,8
ENSMMUG00000018966,19
ENSMMUG00000058361,9
ENSMMUG00000052372,11
ENSMMUG00000000513,14
ENSMMUG00000052286,X
ENSMMUG00000060187,20
ENSMMUG00000053506,7
ENSMMUG00000051683,14
ENSMMUG00000026988,11
ENSMMUG00000064038,QNVO02000141.1
ENSMMUG00000008940,17
ENSMMUG00000055238,X
ENSMMUG00000008716,20
ENSMMUG00000025257,20
ENSMMUG00000057815,X
ENSMMUG00000053205,12
ENSMMUG00000012317,14
ENSMMUG00000059769,16
ENSMMUG00000053838,17
ENSMMUG00000011201,5
ENSMMUG00000055176,QNVO02000504.1
ENSMMUG00000036957,20
ENSMMUG00000040599,14
ENSMMUG00000001328,16
ENSMMUG00000051601,16
ENSMMUG00000003723,6
ENSMMUG00000026013,10
ENSMMUG00000004910,7
ENSMMUG00000056624,QNVO02000247.1
ENSMMUG00000005797,11
ENSMMUG00000025577,20
ENSMMUG00000058160,X
ENSMMUG00000049276,16
ENSMMUG00000007583,18
ENSMMUG00000040212,12
ENSMMUG00000049481,9
ENSMMUG00000061001,8
ENSMMUG00000058804,14
ENSMMUG00000059811,16
ENSMMUG00000009738,7
ENSMMUG00000016225,14
ENSMMUG00000017170,9
ENSMMUG00000050368,16
ENSMMUG00000019404,8
ENSMMUG00000065348,QNVO02000504.1
ENSMMUG00000016545,12
ENSMMUG00000007664,17
ENSMMUG00000032853,16
ENSMMUG00000051227,QNVO02000147.1
ENSMMUG00000011687,18
ENSMMUG00000055321,11
ENSMMUG00000057858,8
ENSMMUG00000009484,20
ENSMMUG00000051092,20
ENSMMUG00000040893,20
ENSMMUG00000051928,19
ENSMMUG00000065349,19
ENSMMUG00000058466,17
ENSMMUG00000020949,10
ENSMMUG00000058926,19
ENSMMUG00000063139,9
ENSMMUG00000055755,19
ENSMMUG00000006362,X
ENSMMUG00000020082,10
ENSMMUG00000004054,18
ENSMMUG00000017025,17
ENSMMUG00000024671,16
ENSMMUG00000054419,12
ENSMMUG00000003137,8
ENSMMUG00000062590,19
ENSMMUG00000041596,20
ENSMMUG00000054808,6
ENSMMUG00000062672,9
ENSMMUG00000019684,20
ENSMMUG00000013020,15
ENSMMUG00000064886,20
ENSMMUG00000035746,11
ENSMMUG00000034112,16
ENSMMUG00000018191,X
ENSMMUG00000005860,19
ENSMMUG00000004717,20
ENSMMUG00000024885,6
ENSMMUG00000004143,10
ENSMMUG00000063377,17
ENSMMUG00000052687,12
ENSMMUG00000057042,9
ENSMMUG00000065196,1
ENSMMUG00000020402,9
ENSMMUG00000029068,20
ENSMMUG00000011961,18
ENSMMUG00000012020,10
ENSMMUG00000029267,20
ENSMMUG00000056653,20
ENSMMUG00000007584,18
ENSMMUG00000014301,19
ENSMMUG00000046615,17
ENSMMUG00000003501,X
ENSMMUG00000055944,16
ENSMMUG00000052055,20
ENSMMUG00000064477,19
ENSMMUG00000056127,15
ENSMMUG00000026939,16
ENSMMUG00000018280,2
ENSMMUG00000062006,11
ENSMMUG00000026232,6
ENSMMUG00000054340,9
ENSMMUG00000051096,16
ENSMMUG00000053533,6
ENSMMUG00000065340,1
ENSMMUG00000005477,8
ENSMMUG00000011645,1
ENSMMUG00000054420,5
ENSMMUG00000051200,20
ENSMMUG00000013746,19
ENSMMUG00000059094,9
ENSMMUG00000057470,20
ENSMMUG00000003500,X
ENSMMUG00000032465,X
ENSMMUG00000002610,12
ENSMMUG00000051738,1
ENSMMUG00000040697,7
ENSMMUG00000015512,16
ENSMMUG00000057969,16
ENSMMUG00000019265,19
ENSMMUG00000065252,9
ENSMMUG00000021989,19
ENSMMUG00000037411,5
ENSMMUG00000009487,20
ENSMMUG00000057731,1
ENSMMUG00000027494,11
ENSMMUG00000005744,16
ENSMMUG00000063752,10
ENSMMUG00000017563,20
ENSMMUG00000063509,20
ENSMMUG00000012374,6
ENSMMUG00000022613,15
ENSMMUG00000051714,13
ENSMMUG00000034405,15
ENSMMUG00000024262,19
ENSMMUG00000053029,7
ENSMMUG00000032857,X
ENSMMUG00000052064,18
ENSMMUG00000063938,7
ENSMMUG00000064758,16
ENSMMUG00000053387,5
ENSMMUG00000039944,6
ENSMMUG00000018870,15
ENSMMUG00000063233,16
ENSMMUG00000019224,16
ENSMMUG00000006001,20
ENSMMUG00000042062,Y
ENSMMUG00000058892,9
ENSMMUG00000051377,1
ENSMMUG00000052113,18
ENSMMUG00000036969,16
ENSMMUG00000001208,9
ENSMMUG00000053931,7
ENSMMUG00000021081,11
ENSMMUG00000036283,16
ENSMMUG00000052329,11
ENSMMUG00000055485,5
ENSMMUG00000018198,9
ENSMMUG00000063040,19
ENSMMUG00000063973,17
ENSMMUG00000062213,20
ENSMMUG00000055251,20
ENSMMUG00000051528,18
ENSMMUG00000014458,13
ENSMMUG00000004486,17
ENSMMUG00000050408,9
ENSMMUG00000014345,19
ENSMMUG00000044890,Y
ENSMMUG00000022133,14
ENSMMUG00000008702,5
ENSMMUG00000063739,QNVO02000147.1
ENSMMUG00000063422,QNVO02000247.1
ENSMMUG00000013865,7
ENSMMUG00000052767,5
ENSMMUG00000028843,19
ENSMMUG00000064194,20
ENSMMUG00000018281,2
ENSMMUG00000009799,20
ENSMMUG00000055155,5
ENSMMUG00000034824,7
ENSMMUG00000050441,11
ENSMMUG00000040370,X
ENSMMUG00000043379,15
ENSMMUG00000049397,17
ENSMMUG00000063968,20
ENSMMUG00000004625,14
ENSMMUG00000050940,8
ENSMMUG00000062735,17
ENSMMUG00000004129,16
ENSMMUG00000053061,18
ENSMMUG00000003469,5
ENSMMUG00000035383,7
ENSMMUG00000055774,17
ENSMMUG00000049404,16
ENSMMUG00000007485,19
ENSMMUG00000012538,1
ENSMMUG00000051946,16
ENSMMUG00000020970,20
ENSMMUG00000004408,18
ENSMMUG00000052014,19
ENSMMUG00000057747,20
ENSMMUG00000044389,X
ENSMMUG00000053231,20
ENSMMUG00000018258,15
ENSMMUG00000060590,17
ENSMMUG00000053401,QNVO02000506.1
ENSMMUG00000059939,17
ENSMMUG00000011444,11
ENSMMUG00000064408,17
ENSMMUG00000062373,19
ENSMMUG00000053358,5
ENSMMUG00000061359,16
ENSMMUG00000041500,18
ENSMMUG00000049460,QNVO02000148.1
ENSMMUG00000060231,20
ENSMMUG00000004723,16
ENSMMUG00000003383,16
ENSMMUG00000053288,7
ENSMMUG00000004911,7
ENSMMUG00000054557,5
ENSMMUG00000062423,16
ENSMMUG00000043306,3
ENSMMUG00000051206,16
ENSMMUG00000051054,19
ENSMMUG00000021594,9
ENSMMUG00000020437,3
ENSMMUG00000051874,11
ENSMMUG00000025849,7
ENSMMUG00000064720,9
ENSMMUG00000051334,20
ENSMMUG00000017173,9
ENSMMUG00000011932,16
ENSMMUG00000064131,20
ENSMMUG00000001597,6
ENSMMUG00000050538,QNVO02000507.1
ENSMMUG00000006863,18
ENSMMUG00000004237,17
ENSMMUG00000006468,11
ENSMMUG00000021228,6
ENSMMUG00000003098,15
ENSMMUG00000054604,19
ENSMMUG00000003485,18
ENSMMUG00000043893,7
ENSMMUG00000022530,5
ENSMMUG00000063876,17
ENSMMUG00000054008,17
ENSMMUG00000058469,9
ENSMMUG00000064355,7
ENSMMUG00000015306,19
ENSMMUG00000005718,3
ENSMMUG00000043403,8
ENSMMUG00000048229,9
ENSMMUG00000049539,13
ENSMMUG00000012316,14
ENSMMUG00000008346,15
ENSMMUG00000052782,19
ENSMMUG00000065292,9
ENSMMUG00000062364,4
ENSMMUG00000027108,20
ENSMMUG00000027955,17
ENSMMUG00000041436,20
ENSMMUG00000042476,11
ENSMMUG00000026888,20
ENSMMUG00000002426,3
ENSMMUG00000024096,20
ENSMMUG00000058961,16
ENSMMUG00000060359,17
ENSMMUG00000025136,13
ENSMMUG00000006111,X
ENSMMUG00000028833,19
ENSMMUG00000051613,16
ENSMMUG00000023756,17
ENSMMUG00000045394,20
ENSMMUG00000014341,9
ENSMMUG00000036994,20
ENSMMUG00000062212,13
ENSMMUG00000025285,9
ENSMMUG00000064469,16
ENSMMUG00000053099,11
ENSMMUG00000022004,16
ENSMMUG00000056663,15
ENSMMUG00000060475,17
ENSMMUG00000020594,20
ENSMMUG00000064164,13
ENSMMUG00000064098,QNVO02001714.1
ENSMMUG00000063317,16
ENSMMUG00000062926,15
ENSMMUG00000062548,20
ENSMMUG00000054238,19
ENSMMUG00000016227,14
ENSMMUG00000058353,15
ENSMMUG00000002655,8
ENSMMUG00000004467,19
ENSMMUG00000054578,13
ENSMMUG00000056005,18
ENSMMUG00000009132,16
ENSMMUG00000055150,8
ENSMMUG00000062858,QNVO02000507.1
ENSMMUG00000021877,12
ENSMMUG00000049524,16
ENSMMUG00000054518,QNVO02000148.1
ENSMMUG00000037454,7
ENSMMUG00000004626,14
ENSMMUG00000054329,15
ENSMMUG00000004913,7
ENSMMUG00000014347,19
ENSMMUG00000062836,QNVO02001724.1
ENSMMUG00000049503,17
ENSMMUG00000063234,14
ENSMMUG00000051323,20
ENSMMUG00000049905,20
ENSMMUG00000022031,14
ENSMMUG00000042150,9
ENSMMUG00000058336,13
ENSMMUG00000020122,4
ENSMMUG00000009838,7
ENSMMUG00000064790,17
ENSMMUG00000015829,20
ENSMMUG00000009334,19
ENSMMUG00000014603,16
ENSMMUG00000058206,6
ENSMMUG00000023843,20
ENSMMUG00000055547,QNVO02000509.1
ENSMMUG00000040792,17
ENSMMUG00000005719,3
ENSMMUG00000052754,15
ENSMMUG00000063366,19
ENSMMUG00000061494,19
ENSMMUG00000010639,13
ENSMMUG00000052844,16
ENSMMUG00000002611,14
ENSMMUG00000059625,18
ENSMMUG00000064873,14
ENSMMUG00000007251,20
ENSMMUG00000047671,X
ENSMMUG00000051194,QNVO02000150.1
ENSMMUG00000064945,X
ENSMMUG00000063513,6
ENSMMUG00000008212,X
ENSMMUG00000057814,17
ENSMMUG00000013331,20
ENSMMUG00000034564,8
ENSMMUG00000006113,X
ENSMMUG00000014348,19
ENSMMUG00000058841,19
ENSMMUG00000021395,19
ENSMMUG00000052275,18
ENSMMUG00000054368,17
ENSMMUG00000050135,QNVO02001830.1
ENSMMUG00000064103,11
ENSMMUG00000007943,20
ENSMMUG00000013257,14
ENSMMUG00000008911,9
ENSMMUG00000017475,11
ENSMMUG00000021055,6
ENSMMUG00000037206,17
ENSMMUG00000001727,15
ENSMMUG00000055628,17
ENSMMUG00000021924,X
ENSMMUG00000034154,6
ENSMMUG00000057985,16
ENSMMUG00000021598,18
ENSMMUG00000058343,7
ENSMMUG00000059523,QNVO02001726.1
ENSMMUG00000059881,7
ENSMMUG00000065166,16
ENSMMUG00000016963,9
ENSMMUG00000001426,19
ENSMMUG00000011283,20
ENSMMUG00000059687,9
ENSMMUG00000019420,X
ENSMMUG00000057668,QNVO02000150.1
ENSMMUG00000055850,16
ENSMMUG00000019297,17
ENSMMUG00000018503,19
ENSMMUG00000008336,11
ENSMMUG00000009173,17
ENSMMUG00000007037,3
ENSMMUG00000022117,19
ENSMMUG00000015583,11
ENSMMUG00000053184,13
ENSMMUG00000004208,11
ENSMMUG00000024308,18
ENSMMUG00000059210,13
ENSMMUG00000064664,16
ENSMMUG00000057352,15
ENSMMUG00000055449,10
ENSMMUG00000060262,19
ENSMMUG00000008402,1
ENSMMUG00000023802,19
ENSMMUG00000019748,13
ENSMMUG00000005478,8
ENSMMUG00000060267,14
ENSMMUG00000008199,16
ENSMMUG00000028192,1
ENSMMUG00000015832,20
ENSMMUG00000054262,20
ENSMMUG00000018282,2
ENSMMUG00000009228,16
ENSMMUG00000060246,14
ENSMMUG00000009519,11
ENSMMUG00000025489,16
ENSMMUG00000019016,14
ENSMMUG00000000323,X
ENSMMUG00000056595,17
ENSMMUG00000026826,15
ENSMMUG00000061959,14
ENSMMUG00000024370,9
ENSMMUG00000005469,15
ENSMMUG00000038308,19
ENSMMUG00000018844,X
ENSMMUG00000052460,14
ENSMMUG00000006762,20
ENSMMUG00000039493,18
ENSMMUG00000051048,QNVO02000150.1
ENSMMUG00000055885,19
ENSMMUG00000005986,1
ENSMMUG00000062218,ML143123.1
ENSMMUG00000000769,20
ENSMMUG00000057852,17
ENSMMUG00000064091,X
ENSMMUG00000018840,12
ENSMMUG00000015110,7
ENSMMUG00000034776,15
ENSMMUG00000051821,17
ENSMMUG00000008703,5
ENSMMUG00000000156,16
ENSMMUG00000013256,14
ENSMMUG00000049880,14
ENSMMUG00000014343,9
ENSMMUG00000056799,1
ENSMMUG00000021833,15
ENSMMUG00000000200,8
ENSMMUG00000064961,20
ENSMMUG00000049185,3
ENSMMUG00000018871,15
ENSMMUG00000049915,14
ENSMMUG00000057382,12
ENSMMUG00000014303,19
ENSMMUG00000063845,18
ENSMMUG00000064086,X
ENSMMUG00000057387,18
ENSMMUG00000004211,6
ENSMMUG00000061017,19
ENSMMUG00000052485,20
ENSMMUG00000054784,16
ENSMMUG00000013334,20
ENSMMUG00000062514,QNVO02000248.1
ENSMMUG00000032119,11
ENSMMUG00000001600,6
ENSMMUG00000002423,3
ENSMMUG00000062546,16
